IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,REFERENCE: title,sample_weight
16,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,,,8.0,176.0,T,25.0,208.0,,62.0,,,220.0,,,,10.1016/j.actamat.2013.09.037,2014,Effects of Al addition on structural evolution and tensile properties of the FeCoNiCrMn high-entropy alloy system,0.8816719544921727
17,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,300.0,,8.0,144.0,C,25.0,,,,,,220.0,,,,10.1016/j.jallcom.2014.12.157,2015,Effect of V content on microstructure and mechanical properties of the CoCrFeMnNiVx high entropy alloys,0.9646303076054117
17,Co1 Cr1 Fe1 Mn1 Ni1,FCC,ANNEAL,FCC,350.0,,8.0,135.0,C,25.0,230.0,,,75.0,,220.0,,,,10.1016/j.jallcom.2014.12.157,2015,Effect of V content on microstructure and mechanical properties of the CoCrFeMnNiVx high entropy alloys,0.9020073039845863
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.25,FCC,CAST,FCC,120.0,,7.9,151.0,C,25.0,,,,,,215.0,,,,10.1016/j.jallcom.2014.12.157,2015,Effect of V content on microstructure and mechanical properties of the CoCrFeMnNiVx high entropy alloys,0.8833661385676282
18,Al0.333 Cr0.667 Fe1 Mn0.667 Ni0.333,BCC,CAST,BCC,,,7.0,396.0,,25.0,,,,,,201.0,,,,10.1016/j.msea.2010.05.052,2010,Microstructure and properties of age-hardenable AlxCrFe1.5MnNi0.5 alloys,0.9473574472202415
20,Al0.3 Co1 Cr1 Cu1 Fe1,FCC,,FCC,,,7.7,180.0,,25.0,,,,,,194.0,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9244358167795104
20,Al1 Co0.769 Cr0.769 Cu0.769 Fe0.769,FCC+BCC,,other,,,6.5,476.0,,25.0,,,,,,,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.8568063530249939
20,Al1 Co0.667 Cr0.667 Cu0.667 Fe0.667,FCC+BCC,,other,,,6.3,510.0,,25.0,,,,,,,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.8679640766218945
20,Al1 Co0.556 Cr0.556 Cu0.556 Fe0.556,FCC+BCC,,other,,,6.1,557.0,,25.0,,,,,,,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9563437823671099
20,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5,FCC+BCC,,other,,,5.9,567.0,,25.0,,,,,,,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9093988168748494
20,Al1 Co0.435 Cr0.435 Cu0.435 Fe0.435,FCC+BCC,,other,,,5.7,603.0,,25.0,,,,,,,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9530762166537747
20,Al1 Co0.4 Cr0.4 Cu0.4 Fe0.4,FCC+BCC,,other,,,5.6,624.0,,25.0,,,,,,,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9384592914851172
20,Al1 Co0.357 Cr0.357 Cu0.357 Fe0.357,BCC,,BCC,,,5.5,657.0,,25.0,,,,,,139.0,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9672602326847952
20,Al1 Co0.333 Cr0.333 Cu0.333 Fe0.333,BCC,,BCC,,,5.4,644.0,,25.0,,,,,,136.0,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9519621116615983
20,Al1 Co1 Cr1 Cu1 Fe1,FCC+BCC,,other,,,6.8,407.0,,25.0,,,,,,,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.9680046769353403
20,Co1 Cr1 Cu1 Fe1,FCC,,FCC,,,8.2,134.0,,25.0,,,,,,208.0,,,,10.3166/acsm.31.633-648,2006,Recent progress in high-entropy alloys,0.8285577047952644
21,Co1 Cr1 Cu0.5 Fe1 Ni1,FCC,CAST,FCC,,,8.3,172.0,,25.0,,,,,,215.0,,,,10.1016/j.intermet.2010.03.030,2010,Effect of aging treatment on microstructure and properties of high-entropy Cu0.5CoCrFeNi alloy,0.8453350711487047
22,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,FCC,CAST,FCC,,,7.8,,C,25.0,700.0,1650.0,22.0,21.6,,194.0,,,,10.1016/j.intermet.2006.08.005,2007,Novel microstructure and properties of multicomponent CoCrCuFeNiTix alloys,0.9941333074944415
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,,,7.6,225.0,,25.0,,,,,,189.0,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9026137121542626
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC+BCC+Sec.,CAST,other,,,7.0,636.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9329476034684421
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.2,FCC,CAST,FCC,,,7.5,272.0,,25.0,,,,,,185.0,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9686015984646356
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.4,FCC,CAST,FCC,,,7.3,321.0,,25.0,,,,,,182.0,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9030974820046362
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.6,FCC+BCC,CAST,other,,,7.2,458.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9089445722782653
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,FCC+BCC+Sec.,CAST,other,,,7.1,590.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9159772878136264
24,Al0.417 Co0.833 Cr0.833 Cu0.833 Fe0.833 Ni0.833 Ti1,FCC+BCC+Sec.,CAST,other,,,6.9,646.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9955754047279467
24,Al0.357 Co0.714 Cr0.714 Cu0.714 Fe0.714 Ni0.714 Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.8,664.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9498447476910933
24,Al0.312 Co0.625 Cr0.625 Cu0.625 Fe0.625 Ni0.625 Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.7,657.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9384922337982552
24,Al0.278 Co0.556 Cr0.556 Cu0.556 Fe0.556 Ni0.556 Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.6,667.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.9571628596546797
24,Al0.25 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5 Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.5,696.0,,25.0,,,,,,,,,,10.2320/matertrans.47.1395,2006,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,0.8584230999726036
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,,,7.6,215.0,,25.0,,,,,,189.0,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.9391997843724837
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.2,FCC,CAST,FCC,,,7.6,204.0,,25.0,,,,,,186.0,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.9084413106766742
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.8,FCC+BCC+Sec.,CAST,other,,,7.4,447.0,,25.0,,,,,,,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.9384288852486364
25,Al0.417 Co0.833 Cr0.833 Cu0.833 Fe0.833 Ni0.833 V1,BCC,CAST,BCC,,,7.3,579.0,,25.0,,,,,,177.0,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.8869709837852008
25,Al0.357 Co0.714 Cr0.714 Cu0.714 Fe0.714 Ni0.714 V1,BCC,CAST,BCC,,,7.3,577.0,,25.0,,,,,,175.0,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.9664714563625675
25,Al0.312 Co0.625 Cr0.625 Cu0.625 Fe0.625 Ni0.625 V1,BCC,CAST,BCC,,,7.2,594.0,,25.0,,,,,,174.0,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.9777438122784639
25,Al0.278 Co0.556 Cr0.556 Cu0.556 Fe0.556 Ni0.556 V1,BCC,CAST,BCC,,,7.2,597.0,,25.0,,,,,,172.0,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.9740183061270117
25,Al0.25 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5 V1,BCC,CAST,BCC,,,7.2,587.0,,25.0,,,,,,171.0,,,,10.1007/s11661-006-0081-3,2006,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",0.9688646476675342
26,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,CAST,other,,,7.1,472.0,,25.0,,,,,,,,,,10.1016/j.msea.2012.07.003,2012,Effect of elemental interaction on microstructure and mechanical properties of FeCoNiCuAl alloys,0.9254455580548421
26,Al1 Co1 Cu1 Fe1 Ni1 Ti1,FCC+BCC,CAST,other,,,6.5,626.0,,25.0,,,,,,,,,,10.1016/j.msea.2012.07.003,2012,Effect of elemental interaction on microstructure and mechanical properties of FeCoNiCuAl alloys,0.9396551414768822
28,Al1 Co1 Cr1 Cu1 Fe1 Ni1 V1,FCC+BCC,CAST,other,,,6.9,,C,25.0,1469.0,,16.0,,,,,,,10.1016/j.msea.2008.08.025,2008,"Effects of Mn, Ti and V on the microstructure and properties of AlCrFeCoNiCu high entropy alloy",0.9264316506818432
30,Co1 Cu1 Fe1 Ni1,FCC,CAST,FCC,,,8.6,,T,25.0,,480.0,,15.0,,187.0,,,,10.1016/j.msea.2012.03.080,2012,Microstructure and the properties of FeCoCuNiSnx high entropy alloys,0.9502001602598998
30,Co1 Cu1 Fe1 Ni1 Sn0.02,FCC,CAST,FCC,,,8.6,,T,25.0,,548.0,,17.0,,185.0,,,,10.1016/j.msea.2012.03.080,2012,Microstructure and the properties of FeCoCuNiSnx high entropy alloys,0.9693707486019753
30,Co1 Cu1 Fe1 Ni1 Sn0.04,FCC+Sec.,CAST,other,,,8.6,,T,25.0,,594.0,,18.0,,,,,,10.1016/j.msea.2012.03.080,2012,Microstructure and the properties of FeCoCuNiSnx high entropy alloys,0.9521451373818668
30,Co1 Cu1 Fe1 Ni1 Sn0.05,FCC+Sec.,CAST,other,,,8.6,,T,25.0,,615.0,,20.0,,,,,,10.1016/j.msea.2012.03.080,2012,Microstructure and the properties of FeCoCuNiSnx high entropy alloys,0.9589938544310451
30,Co1 Cu1 Fe1 Ni1 Sn0.07,FCC+Sec.,CAST,other,,,8.6,,T,25.0,,632.0,,19.0,,,,,,10.1016/j.msea.2012.03.080,2012,Microstructure and the properties of FeCoCuNiSnx high entropy alloys,0.9598877288102041
30,Co1 Cu1 Fe1 Ni1 Sn0.1,FCC+Sec.,CAST,other,,,8.6,,T,25.0,,602.0,,5.0,,,,,,10.1016/j.msea.2012.03.080,2012,Microstructure and the properties of FeCoCuNiSnx high entropy alloys,0.8740225543284517
31,Co1 Cu1 Fe1 Mn1 Ni1,FCC,CAST,FCC,,,8.4,208.0,T,25.0,,478.0,,14.0,,189.0,,,,10.1016/j.matdes.2012.08.019,2013,Microstructure and tensile properties of FeMnNiCuCoSnx high entropy alloys,0.9865176157095674
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.03,FCC,CAST,FCC,,,8.4,192.0,T,25.0,,465.0,,18.0,,187.0,,,,10.1016/j.matdes.2012.08.019,2013,Microstructure and tensile properties of FeMnNiCuCoSnx high entropy alloys,0.9640479906288136
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.05,FCC+Sec.,CAST,other,,,8.4,205.0,T,25.0,,475.0,,12.0,,,,,,10.1016/j.matdes.2012.08.019,2013,Microstructure and tensile properties of FeMnNiCuCoSnx high entropy alloys,0.9290833483696733
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.08,FCC+Sec.,CAST,other,,,8.3,219.0,T,25.0,,425.0,,7.0,,,,,,10.1016/j.matdes.2012.08.019,2013,Microstructure and tensile properties of FeMnNiCuCoSnx high entropy alloys,0.9250643581022047
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.1,FCC+Sec.,CAST,other,,,8.3,253.0,T,25.0,,470.0,,6.0,,,,,,10.1016/j.matdes.2012.08.019,2013,Microstructure and tensile properties of FeMnNiCuCoSnx high entropy alloys,0.9036993819576596
32,Al1 Cr1 Cu1 Fe1 Ni0.6,FCC+BCC,ANNEAL,other,,,6.6,496.0,,25.0,,,,,,,,,,10.1016/j.msea.2011.11.063,2012,Microstructure and properties of AlCrFeCuNix (0.6≤x≤1.4) high-entropy alloys,0.9843105925858813
32,Al1 Cr1 Cu1 Fe1 Ni0.8,FCC+BCC,ANNEAL,other,,,6.7,486.0,,25.0,,,,,,,,,,10.1016/j.msea.2011.11.063,2012,Microstructure and properties of AlCrFeCuNix (0.6≤x≤1.4) high-entropy alloys,0.9576771450485886
32,Co1 Cr1 Cu1 Fe1 Ni1,FCC,,FCC,,,8.3,286.0,C,25.0,230.0,888.0,51.0,,,206.0,,,,10.1016/j.msea.2011.11.063,2012,Microstructure and properties of AlCrFeCuNix (0.6≤x≤1.4) high-entropy alloys,0.8530068644470292
33,Al0.1 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,,,8.0,,,25.0,,,,,,197.0,,,,10.1063/1.3587228,2011,Effect of valence electron concentration on stability of fcc or bcc phase in high entropy alloys,0.9912532109055933
33,Al0.2 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,,,7.8,,,25.0,,,,,,190.0,,,,10.1063/1.3587228,2011,Effect of valence electron concentration on stability of fcc or bcc phase in high entropy alloys,0.982876632566784
33,Al0.3 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,,,7.5,,,25.0,,,,,,185.0,,,,10.1063/1.3587228,2011,Effect of valence electron concentration on stability of fcc or bcc phase in high entropy alloys,0.9813489962537777
33,Al0.4 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,,,7.3,,,25.0,,,,,,179.0,,,,10.1063/1.3587228,2011,Effect of valence electron concentration on stability of fcc or bcc phase in high entropy alloys,0.9542292502408306
35,Al1 Cu0.889 Fe0.667 Ni0.889 Ti1,FCC,CAST,FCC,,,5.9,516.0,C,25.0,980.0,1326.0,,7.0,145.0,131.0,,,,10.1016/j.apsusc.2015.07.207,2015,"Effect of iron content on the structure and mechanical properties of Al25Ti25Ni25Cu25 and (AlTi)60-xNi20Cu20Fex (x=15, 20) high-entropy alloys",0.9976804717712682
35,Al1 Cu0.889 Fe0.667 Ni0.889 Ti1,FCC,CAST,FCC,,,5.9,516.0,C,25.0,980.0,1326.0,,7.0,145.0,131.0,,,,10.1016/j.apsusc.2015.07.207,2015,"Effect of iron content on the structure and mechanical properties of Al25Ti25Ni25Cu25 and (AlTi)60-xNi20Cu20Fex (x=15, 20) high-entropy alloys",0.9996410948032666
35,Al1 Cu1 Fe1 Ni1 Ti1,FCC,CAST,FCC,,,6.1,516.0,C,25.0,1074.0,1617.0,,8.0,146.0,137.0,,,,10.1016/j.apsusc.2015.07.207,2015,"Effect of iron content on the structure and mechanical properties of Al25Ti25Ni25Cu25 and (AlTi)60-xNi20Cu20Fex (x=15, 20) high-entropy alloys",0.9166169436054612
36,Al1 Cu0.062 Li0.062 Mg0.062 Zn0.062,FCC+Sec.,CAST,other,,,2.9,,C,25.0,488.0,879.0,17.0,,,,,,,10.1007/s11837-015-1402-z,2015,"Erratum to: Phase Stability of Low-Density, Multiprincipal Component Alloys Containing Aluminum, Magnesium, and Lithium",0.8996797703634362
38,Al0.667 Li0.667 Mg0.333 Sc0.667 Ti1,FCC+HCP,,other,,,2.7,591.0,,25.0,,,,,,,,,,10.1080/21663831.2014.985855,2014,"A Novel Low-Density, High-Hardness, High-entropy Alloy with Close-packed Single-phase Nanocrystalline Structures",0.8550161603021257
39,Al0.214 Nb0.714 Ta0.571 Ti1 V0.143 Zr0.929,BCC,OTHER,BCC,180.0,,7.7,500.0,C,25.0,1965.0,2061.0,5.0,,,107.0,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.9232643355630358
39,Al0.214 Nb0.714 Ta0.571 Ti1 V0.143 Zr0.929,BCC,OTHER,BCC,,,7.7,,C,800.0,678.0,693.0,50.0,,,107.0,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.9657728864742309
39,Al0.214 Nb0.714 Ta0.571 Ti1 V0.143 Zr0.929,BCC,OTHER,BCC,,,7.7,,C,1000.0,166.0,189.0,50.0,,,107.0,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.9210967395667191
39,Al0.214 Nb0.714 Ta0.714 Ti1 Zr0.929,BCC,OTHER,BCC,,,8.1,,C,1000.0,236.0,247.0,50.0,,,110.0,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.9442404609646045
39,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,,,9.1,,C,1000.0,298.0,455.0,50.0,,,107.0,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.9923150447990259
39,Al0.333 Nb0.667 Ta0.533 Ti1 V0.133 Zr0.667,BCC,OTHER,BCC,,,7.6,,C,800.0,796.0,851.0,50.0,,,109.0,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.8500699206206178
39,Al0.333 Nb0.667 Ta0.533 Ti1 V0.133 Zr0.667,BCC,OTHER,BCC,,,7.6,,C,1000.0,220.0,225.0,50.0,,,109.0,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.9184501269135024
39,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,other,,,7.1,,C,1200.0,250.0,,50.0,,,,,,,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,0.9737419620317433
40,Al0.5 Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,86.0,,9.3,396.0,C,25.0,1302.0,,46.0,,97.0,104.0,,,,10.1016/j.jallcom.2014.11.064,2015,Effect of Al addition on mechanical properties and microstructure of refractory AlxHfNbTaTiZr alloys,0.8773311635529524
40,Al0.75 Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,89.0,,9.1,427.0,C,25.0,1415.0,2050.0,30.0,,102.0,103.0,,,,10.1016/j.jallcom.2014.11.064,2015,Effect of Al addition on mechanical properties and microstructure of refractory AlxHfNbTaTiZr alloys,0.8552150671263944
40,Al1 Hf1 Nb1 Ta1 Ti1 Zr1,BCC+Sec.,CAST,other,92.0,,8.9,441.0,C,25.0,1489.0,1900.0,21.0,,103.0,,,,,10.1016/j.jallcom.2014.11.064,2015,Effect of Al addition on mechanical properties and microstructure of refractory AlxHfNbTaTiZr alloys,0.9029089224284829
41,Al0.75 Mo1 Nb1 Ti1 V1,BCC,CAST,BCC,,,6.6,517.0,C,25.0,1260.0,1300.0,8.0,,,151.0,,,,10.3390/e16020870,2014,Microstructures and Crackling Noise of AlxNbTiMoV High Entropy Alloys,0.8324971886602346
41,Al1 Mo1 Nb1 Ti1 V1,BCC,CAST,BCC,,,6.4,537.0,C,25.0,1375.0,1400.0,3.0,,,147.0,,,,10.3390/e16020870,2014,Microstructures and Crackling Noise of AlxNbTiMoV High Entropy Alloys,0.8903787983128283
42,Al1 Nb1 Ta1 Ti1 V1,BCC,CAST,BCC,,,7.9,,C,25.0,993.0,,,,,122.0,,,,10.1016/j.proeng.2012.03.043,2012,Microstructure and Compressive Properties of NbTiVTaAlx High Entropy Alloys,0.8905918952736444
42,Nb1 Ta1 Ti1 V1,BCC,CAST,BCC,,,9.2,,C,25.0,1092.0,,,,,134.0,,,,10.1016/j.proeng.2012.03.043,2012,Microstructure and Compressive Properties of NbTiVTaAlx High Entropy Alloys,0.9840434702586079
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,350.0,,5.5,448.0,C,25.0,1020.0,1318.0,,5.0,,104.0,,,,10.1016/j.matlet.2014.11.162,2015,Structure and mechanical properties of a light-weight AlNbTiV high entropy alloy,0.9421178648519231
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.5,,C,600.0,810.0,1050.0,,12.0,,104.0,,,,10.1016/j.matlet.2014.11.162,2015,Structure and mechanical properties of a light-weight AlNbTiV high entropy alloy,0.9531398644776525
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.5,,C,800.0,685.0,,,50.0,,104.0,,,,10.1016/j.matlet.2014.11.162,2015,Structure and mechanical properties of a light-weight AlNbTiV high entropy alloy,0.8847512892887678
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.5,,C,1000.0,158.0,,,50.0,,104.0,,,,10.1016/j.matlet.2014.11.162,2015,Structure and mechanical properties of a light-weight AlNbTiV high entropy alloy,0.9510344540504477
44,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+BCC+Sec.,OTHER,other,,,8.0,540.0,C,25.0,1595.0,2046.0,5.0,,,,,,,10.1016/j.msea.2011.09.033,2011,Microstructure and properties of a refractory NbCrMo0.5Ta0.5TiZr alloy,0.8313897428712761
45,Cr1 Nb1 Ti1 Zr1,BCC+Sec.,OTHER,other,,,6.6,,C,1000.0,115.0,,50.0,,,,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.8827969542114019
45,Nb0.5 Ti0.5 V1 Zr0.5,BCC,OTHER,BCC,,,6.4,,C,600.0,571.0,,50.0,,,105.0,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.9051666707812785
45,Nb0.5 Ti0.5 V1 Zr0.5,BCC,OTHER,BCC,,,6.4,,C,800.0,240.0,,50.0,,,105.0,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.9326298296447189
45,Nb0.5 Ti0.5 V1 Zr0.5,BCC,OTHER,BCC,,,6.4,,C,1000.0,72.0,,50.0,,,105.0,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.9555313115142545
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,550.0,,6.5,335.0,C,25.0,1105.0,,50.0,,,100.0,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.9138168160909685
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,,,6.5,,C,600.0,834.0,,50.0,,,100.0,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.8891673621253836
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,,,6.5,,C,800.0,187.0,,50.0,,,100.0,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.84211289060553
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,,,6.5,,C,1000.0,58.0,,50.0,,,100.0,,,,10.1016/j.msea.2012.12.018,2013,"Mechanical properties of low-density, refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system",0.9580177279190556
47,Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC,CAST,BCC,,,7.9,,C,25.0,1176.0,1538.0,,,,115.0,,,,10.1016/j.intermet.2015.09.011,2016,Microstructure and mechanical properties of in-situ MC-carbide particulates-reinforced refractory high-entropy Mo0.5NbHf0.5ZrTi matrix alloy composite,0.8847490444979023
47,C0.3 Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC+Sec.,CAST,other,,,7.7,,C,25.0,1201.0,1965.0,33.0,,,,,,,10.1016/j.intermet.2015.09.011,2016,Microstructure and mechanical properties of in-situ MC-carbide particulates-reinforced refractory high-entropy Mo0.5NbHf0.5ZrTi matrix alloy composite,0.8696325448078464
